target,crop,dim01,dim02,dim03,dim04,dim05,dim06,dim07,dim08,dim09,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32
20201029-img_00000023 4_0.jpg,20201029-img_00000023 4_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201029-img_00000023 4_0.jpg,20201029-img_00000023 4_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5028_0.jpg,F5028_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5028_0.jpg,F5028_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201028-img_00000073 2_0.jpg,20201028-img_00000073 2_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201028-img_00000073 2_0.jpg,20201028-img_00000073 2_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201028-img_00000073 2_0.jpg,20201028-img_00000073 2_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000029 22_0.jpg,20201022-img_00000029 22_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000029 22_0.jpg,20201022-img_00000029 22_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
b92e25ff43472892f52d9e839472072b_0.jpg,b92e25ff43472892f52d9e839472072b_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
b92e25ff43472892f52d9e839472072b_0.jpg,b92e25ff43472892f52d9e839472072b_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
b92e25ff43472892f52d9e839472072b_0.jpg,b92e25ff43472892f52d9e839472072b_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201007-KM20000104_0.jpg,20201007-KM20000104_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201007-KM20000104_0.jpg,20201007-KM20000104_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201007-KM20000104_0.jpg,20201007-KM20000104_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201019-img_00000012 25_0.jpg,20201019-img_00000012 25_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201019-img_00000012 25_0.jpg,20201019-img_00000012 25_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5002_0.jpg,F5002_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5002_0.jpg,F5002_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5002_0.jpg,F5002_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201104-img_00000015 34_0.jpg,20201104-img_00000015 34_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201104-img_00000015 34_0.jpg,20201104-img_00000015 34_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-HF30000101_0.jpg,20201013-HF30000101_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-HF30000101_0.jpg,20201013-HF30000101_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-HF30000101_0.jpg,20201013-HF30000101_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000030 22_0.jpg,20201103-img_00000030 22_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000030 22_0.jpg,20201103-img_00000030 22_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000030 22_0.jpg,20201103-img_00000030 22_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-HF30001401_0.jpg,20201013-HF30001401_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-HF30001401_0.jpg,20201013-HF30001401_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-HF30001401_0.jpg,20201013-HF30001401_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000021 29_0.jpg,20201103-img_00000021 29_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000021 29_0.jpg,20201103-img_00000021 29_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000021 29_0.jpg,20201103-img_00000021 29_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201019-img_00000012 34_0.jpg,20201019-img_00000012 34_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201019-img_00000012 34_0.jpg,20201019-img_00000012 34_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000033 17_0.jpg,20201026-img_00000033 17_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000033 17_0.jpg,20201026-img_00000033 17_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000033 17_0.jpg,20201026-img_00000033 17_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000040 21_0.jpg,20201103-img_00000040 21_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000040 21_0.jpg,20201103-img_00000040 21_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201019-img_00000010 12_0.jpg,20201019-img_00000010 12_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201019-img_00000010 12_0.jpg,20201019-img_00000010 12_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201029-img_00000020 6_0.jpg,20201029-img_00000020 6_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201029-img_00000020 6_0.jpg,20201029-img_00000020 6_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201029-img_00000026 3_0.jpg,20201029-img_00000026 3_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201029-img_00000026 3_0.jpg,20201029-img_00000026 3_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201106-img_00000016 46_0.jpg,20201106-img_00000016 46_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201106-img_00000016 46_0.jpg,20201106-img_00000016 46_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201106-img_00000016 46_0.jpg,20201106-img_00000016 46_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-KF3000901_0.jpg,20201013-KF3000901_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-KF3000901_0.jpg,20201013-KF3000901_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201013-KF3000901_0.jpg,20201013-KF3000901_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201030-img_00000013 12_0.jpg,20201030-img_00000013 12_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201030-img_00000013 12_0.jpg,20201030-img_00000013 12_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201030-img_00000013 12_0.jpg,20201030-img_00000013 12_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201030-img_00000022 11_0.jpg,20201030-img_00000022 11_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201030-img_00000022 11_0.jpg,20201030-img_00000022 11_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000018 5_0.jpg,20201020-img_00000018 5_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000018 5_0.jpg,20201020-img_00000018 5_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201016-KM20002102_0.jpg,20201016-KM20002102_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201016-KM20002102_0.jpg,20201016-KM20002102_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
