target,dim01,dim02,dim03,dim04,dim05,dim06,dim07,dim08,dim09,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32
20malF43_0.jpg,0.13437217,-0.01652158,-0.17794155,-0.11658838,-0.1164677,-0.10627854,0.15437403,-0.18822521,-0.13822491,0.13787943,0.19995348,0.14642763,0.08825874,-0.16252454,-0.13782729,-0.14624375,-0.17764926,0.13942751,0.12717296,0.09567331,0.12316442,-0.12668845,-0.08825637,0.11714001,0.1938602,-0.19440554,-0.12689276,0.17022134,0.12675321,-0.15126517,-0.14432071,0.1751461
20201016-KM20000801_0.jpg,1.7484543,-1.9428955,-1.8697997,-1.8665947,-1.4877057,-1.7136979,2.0051417,-2.4318764,1.694692,-1.5333881,1.6551119,-1.820655,0.2113229,1.6614511,-1.915208,0.071694225,-1.8511419,0.22724734,-0.05203552,-1.7702519,-1.5873961,-2.1503983,-2.2080538,0.2751129,-1.9096943,1.6827595,-1.468298,-1.6897813,0.5205076,-0.38928762,-1.2344762,1.4581864
20malF14_0.jpg,0.102400176,-0.0012699963,-0.10411387,-0.117201276,-0.07417543,-0.109955944,0.10234994,-0.12103936,-0.16060825,0.09564978,0.15382053,0.107379094,0.06930948,-0.16229618,-0.10509994,-0.105970226,-0.18112697,0.04114155,0.18311465,0.102044575,0.13988045,-0.14587387,-0.079526365,0.10597389,0.15113817,-0.13308054,-0.08550177,0.14753824,0.10879741,-0.10406016,-0.116372354,0.17248744
20201105-img_00000008 37_0.jpg,0.001738023,0.22850367,0.1479919,0.062240146,0.17751527,0.24665359,-0.023455791,-0.011440019,-0.17779295,0.39972228,-0.19087379,0.24885754,-0.14348404,-0.21622118,0.15624774,-0.33069584,-0.0045352015,-0.09434675,0.2665455,0.16366121,0.16860834,0.17685266,0.13235648,-0.076193586,0.18421005,-0.23531368,0.22726047,0.26048967,0.41743195,-0.2983493,0.20041025,-0.23479542
20201016-KM20001502_0.jpg,-1.5455695,0.83701944,1.2357856,1.6006991,1.4025475,1.4827079,-1.3620957,1.4131879,0.8674638,-1.2516525,-1.6050545,-1.1747991,-1.0775143,1.039344,1.3399774,1.1354787,1.6584823,-0.8560427,-1.2932909,-0.976008,-0.5592683,1.0047951,0.980989,-1.1758612,-1.0091248,0.9455095,1.4801913,-0.99037474,-1.0815344,1.1205292,1.590167,-1.4850233
20201013-HM20001901_0.jpg,1.7251587,-1.4304379,-1.8104246,-1.9157996,0.0038668427,0.1303849,0.4523783,-2.3564079,1.7956357,0.1970254,-0.19620267,-0.106302604,2.459678,1.7487037,-1.7575781,2.1277075,-1.9054039,2.6451254,-2.1824696,0.034756493,-1.6773691,-1.7922791,-0.19915664,2.523726,-0.099134274,1.5721303,-1.4757947,-1.725601,-1.6203853,0.4471817,-1.4641732,-0.4409726
20malF29_0.jpg,0.06750631,0.024242125,-0.08025979,-0.022547547,-0.04293077,-0.037946794,0.020391773,-0.063576415,-0.047329817,0.07354604,0.09067134,0.104125105,0.064618975,-0.090612456,-0.08553956,-0.08285095,-0.014378435,0.0688732,0.07684446,0.03220571,0.056294844,-0.012961823,-0.10025951,0.102459714,0.017957348,-0.09850201,-0.03221464,0.098033026,0.08609789,-0.06842751,-0.024985343,0.081428915
20malF_0.jpg,0.027670957,-0.09161867,-0.045346003,-0.08607811,-0.085308984,-0.037903965,0.010689489,-0.020007072,-0.03012416,0.10430243,0.088887185,0.019766599,0.050836876,-0.022071952,-0.10688288,-0.07885298,-0.014819743,0.029400552,0.058892917,0.03287027,0.03459404,-0.050302435,-0.098811224,0.059648912,0.049216848,-0.021053877,-0.006829378,0.09501962,0.08263216,-0.09400092,-0.107231446,0.012118961
20malF11_0.jpg,0.08450952,-0.007739233,-0.13434613,-0.13022362,-0.13385637,-0.1218454,0.062761925,-0.06055427,-0.12904133,0.07428705,0.1099413,0.13786821,0.099769376,-0.115287066,-0.13320096,-0.042951133,-0.09987085,0.12475003,0.092278294,0.032647215,0.032064047,0.04531865,-0.08792789,0.0939433,0.106279284,-0.15560997,0.010120287,0.09244434,0.13642058,-0.07012791,-0.13001727,0.13724995
20malF15_0.jpg,-0.107257664,0.0711415,0.12363728,-0.14152882,0.061309334,-0.06414612,0.07691134,-0.079020984,-0.13420178,0.14258426,0.09255459,0.08994854,-0.09164976,-0.127287,-0.055329572,0.09110369,-0.079279445,-0.059042443,-0.08297538,-0.113924496,-0.07766828,-0.078646064,0.09032416,0.14426982,-0.09553175,-0.1139783,-0.118875615,-0.10120884,-0.14468387,-0.07519158,0.120063074,-0.10536738
20malF8_0.jpg,0.9703246,-1.2830207,-1.3908454,1.1455271,-1.3347404,1.4754918,-1.0131645,0.91355836,1.024343,-1.3487446,-1.105969,-0.9892564,1.2094504,1.4797312,0.6712227,-1.1636909,1.3853073,1.4505758,1.3878976,1.1562397,1.3325772,1.406027,-1.316836,-1.0845377,1.1249987,1.4646467,1.3986968,1.2515733,1.463393,1.1074055,-1.0472696,1.2172965
20malF63_0.jpg,-0.06944497,0.08701742,0.10688749,-0.09412345,0.066320315,-0.12686203,0.08231608,-0.06176814,-0.105784625,0.13930503,0.08505024,0.05700804,-0.109605886,-0.08808226,-0.030494465,0.058542836,-0.105066374,-0.08477181,-0.12303959,-0.08843153,-0.120962694,-0.086540975,0.12538953,0.07128767,-0.119550124,-0.153864,-0.07862893,-0.07235112,-0.15153866,-0.13019064,0.07074205,-0.06229377
20malF27_0.jpg,-0.041055486,0.093955204,0.12183723,-0.05310769,0.11341541,-0.076131016,0.0643206,-0.026727157,-0.071844734,0.052678164,0.11753712,0.07437558,-0.05547778,-0.058509946,-0.03554402,0.053486813,-0.03078158,-0.03293476,-0.08949451,-0.03735105,-0.048389543,-0.0471593,0.068455115,0.025656821,-0.05856998,-0.041297756,-0.08779006,-0.10077615,-0.121343456,-0.06307783,0.038577024,-0.07162147
20201016-KM20003401_0.jpg,-1.4177085,0.7976532,-0.81681985,-1.1577086,-0.85893095,1.6232462,1.2743388,-1.2369243,-1.106832,1.3167944,1.2161564,-1.296622,-1.3732636,1.5716683,-1.5491004,1.05079,1.3605881,-1.0573672,0.7132088,-0.9560697,1.2509431,0.8356693,-1.294427,1.1304613,-1.3277357,1.2731113,0.53234607,-1.0636666,0.9922252,-1.4329649,1.1069307,-1.2422094
20201007-KM20000204_0.jpg,-0.041206636,-2.3690293,-1.9260787,-0.34593713,-2.145586,-2.7026522,0.39800018,-0.2806643,-0.42121452,0.38535982,0.13495016,0.117857866,2.23313,-2.4413323,2.3384407,0.21221964,-0.06766975,-0.15565252,2.1519084,-0.39294186,-0.22613442,2.0191708,0.05058386,0.119465865,2.206374,-2.5881097,2.2223544,2.3365295,-0.35892695,0.17689364,2.567794,2.2694676
20201020-img_00000016 3_0.jpg,0.24106683,0.18991634,0.36843377,0.09105096,0.3204465,-0.12682028,-0.07839766,0.150248,0.13344963,0.04797453,-0.16704375,0.14618318,-0.062512,-0.17476888,-0.030831367,-0.052854326,-0.18043406,-0.07638243,-0.3411401,0.06997284,-0.16616909,-0.34398243,0.11154562,-0.08761815,-0.14132199,-0.11850733,-0.3591711,-0.15371254,-0.3661098,0.18985425,-0.15613936,-0.13783136
20201016-KM20000304_0.jpg,-1.0719403,-1.4056978,-0.8052233,-1.2673181,-1.0040817,-1.2717525,1.2720882,-1.295565,-1.1915718,-1.0840597,1.1144018,1.3552972,1.2005268,-1.0087402,1.2264991,1.1616186,-1.2338594,1.4857883,0.9440108,-1.3175378,-1.3742969,0.87276685,1.3624783,1.132847,1.1926568,-1.503147,1.0426663,1.3612407,0.9312912,-0.9751458,0.9806511,1.3014103
20201007-KM20000104_0.jpg,0.234819,0.24904953,0.23486069,-0.008694499,0.2336836,-0.13141291,0.004407921,0.053127866,-0.008488898,0.13962772,-0.0035240736,0.030703261,-0.20237319,-0.1174188,-0.12540472,-0.009319769,-0.118824065,-0.10994218,-0.25434604,-0.00928564,-0.013407296,-0.2951555,0.04556435,0.028436342,-0.19034268,-0.21387568,-0.2922465,-0.2770832,-0.3203532,0.21688153,-0.19286323,-0.20538917
20201104-img_00000054 32_0.jpg,-1.3438177,-1.0365834,1.690166,1.0797367,1.5028011,1.3378707,-1.1912001,0.54788893,1.1251556,-1.3333441,-0.5187566,1.3956702,1.0411919,1.2591007,1.0705857,-1.1443176,-1.3999819,1.2503482,-1.673203,1.1711237,-1.34951,-1.5493742,1.3189304,-1.1726173,1.0089287,1.1883196,-1.6378151,1.0673995,1.084636,-1.342642,-1.2889746,1.0197903
20201030-img_00000022 11_0.jpg,0.12337044,0.21862197,0.23421367,0.104784824,0.32307157,-0.13783067,-0.12824531,0.09844124,0.09041377,0.012806702,-0.10045003,0.15162349,-0.08141938,-0.09268302,-0.07116532,-0.045421317,-0.1363964,-0.06195966,-0.22786318,0.059463,-0.13768499,-0.24556455,0.07896341,-0.09073303,-0.09944585,-0.08314575,-0.28883454,-0.17126955,-0.26635712,0.17317054,-0.12178889,-0.10034682
20malF18_0.jpg,-0.10126994,0.09340368,0.14665055,-0.13324547,0.105615094,-0.07933681,0.050857153,-0.09342444,-0.092329174,0.101336524,0.1278984,0.022250775,-0.13844177,-0.059854485,-0.06958791,0.05898152,-0.1201829,-0.0855003,-0.123059206,-0.12226346,-0.14088464,-0.056722946,0.058367755,0.06431274,-0.08395712,-0.14987607,-0.11485309,-0.14538264,-0.14358379,-0.107396536,0.056840207,-0.07246766
20201016-KM20000303_0.jpg,0.29015464,0.29139096,0.17670171,0.048931602,0.24184813,-0.23551346,-0.08681079,0.041442156,0.025798334,0.058053266,-0.02788149,0.090592906,-0.14672509,-0.24689218,-0.15122005,-0.07186624,-0.05072121,-0.14443156,-0.15141946,0.035690624,-0.02371498,-0.22196285,0.08866887,-0.061608367,-0.14244139,-0.1888614,-0.15110677,-0.21384226,-0.35249966,0.34436393,-0.13244662,-0.2273575
20201030-img_00000019 7_0.jpg,-1.0134339,-1.2641009,-0.920063,-1.20777,-1.0259281,-1.2879483,1.3203529,-1.2738456,-1.2617776,-1.0119896,1.1499437,1.3027495,1.0656632,-1.2105912,1.1579127,1.2136562,-1.2125922,1.3097721,1.0506748,-1.3422881,-1.3010726,1.0192715,1.3188726,1.2278315,1.0992943,-1.500883,1.1358104,1.261731,0.92884797,-0.86187,1.0098809,1.1546633
20201016-KM20001601_0.jpg,0.14683348,0.26528218,0.39799026,0.09902979,0.44803292,-0.060306493,-0.16284111,0.14221601,0.15804759,0.046014667,-0.05653127,0.054005127,-0.19878587,-0.052777033,-0.14612608,-0.103436865,-0.12699379,-0.044782665,-0.381071,0.061217196,-0.11376103,-0.438311,0.13718893,-0.018521877,-0.20620823,-0.072388604,-0.45717713,-0.25383878,-0.2798661,0.1235901,-0.24942647,-0.25760233
20malF28_0.jpg,-0.075522594,0.09206777,0.079217866,-0.1272121,0.11675037,-0.11130133,0.035244714,-0.031883996,-0.034038305,0.045197964,0.051945325,0.07828052,-0.059514694,-0.06312681,-0.023147361,0.06473764,-0.057828113,-0.047627367,-0.089018136,-0.12544207,-0.09939607,-0.11995807,0.05709644,0.13058789,-0.047993086,-0.11737322,-0.094969444,-0.09396763,-0.12712394,-0.059598573,0.074198924,-0.09154339
20201105-img_00000015 37_0.jpg,0.13980085,0.10773021,0.40921262,0.09316763,0.4151305,-0.10768962,-0.120826975,0.15953623,0.16373397,0.04315007,-0.15785936,0.16373812,-0.11756192,-0.16410224,-0.00721511,-0.0719825,-0.14975326,-0.07596955,-0.3614851,0.14189576,-0.19997081,-0.4224757,0.13467106,-0.1124671,-0.104659036,-0.12960161,-0.38127223,-0.13862242,-0.31177095,0.11753887,-0.18157215,-0.13140291
20201007-KM20000502_0.jpg,-1.3388526,-1.0399711,1.5423073,1.025633,1.5176237,1.3460643,-1.1412516,0.55423063,1.0841464,-1.237204,-0.5151207,1.2976327,1.1034006,1.3742878,1.0853158,-1.138239,-1.3380449,1.1657698,-1.553719,1.1175133,-1.342432,-1.4789679,1.3519343,-1.1231729,0.98651654,1.1779634,-1.5711086,1.0152813,1.1896814,-1.4608063,-1.2483339,1.0229075
20201105-img_00000009 37_0.jpg,0.113925904,0.26519412,0.35680228,0.036862426,0.3944629,-0.03295959,-0.10572728,0.1114646,0.052098125,0.043071605,-0.009224674,0.06647392,-0.25627658,-0.101842396,-0.24084507,-0.0145960655,-0.08589233,-0.051042628,-0.2716979,0.045035418,-0.1072257,-0.40639165,0.094105005,-0.0179048,-0.22720517,-0.10263049,-0.3801519,-0.24674885,-0.32814318,0.12298168,-0.20650831,-0.23127785
20201013-HM20000601_0.jpg,-0.9931224,-1.2645482,-0.8404961,-1.2486509,-1.031405,-1.4430213,1.2674901,-1.2837121,-1.2250607,-1.0014147,1.1657656,1.3125343,1.2443308,-1.157839,1.1419452,1.114726,-1.2966439,1.3745482,1.0795391,-1.3287672,-1.3139619,0.95643824,1.3425784,1.0883607,1.2091901,-1.6408498,1.1502349,1.3753365,0.8901681,-0.8140404,1.047005,1.2635229
20201007-KM20001201_0.jpg,-1.3213484,0.875744,-0.9251305,-1.1897346,-0.8423671,1.622771,1.2074363,-1.1845968,-1.1188734,1.2407618,1.2867818,-1.3188217,-1.4523886,1.6290541,-1.5187624,1.10185,1.3731983,-1.1119767,0.7471462,-1.0325766,1.3456974,0.9187913,-1.3093004,1.1453323,-1.3956144,1.4270502,0.7033156,-1.1407156,1.0259187,-1.3715348,1.1193303,-1.230052
20201007-KM20002001_0.jpg,-1.3654008,0.7694334,-0.8848947,-1.1859145,-0.87231153,1.6224039,1.2509592,-1.1870654,-1.0859008,1.2519399,1.260073,-1.3829043,-1.4443648,1.535054,-1.5696534,1.0991076,1.396775,-1.1051126,0.76687676,-0.93538153,1.3704364,0.9024786,-1.3288966,1.0327783,-1.3853917,1.3619902,0.6644512,-1.0935222,0.9719296,-1.4165089,1.121173,-1.2303643
20201007-KM20001602_0.jpg,-3.4767475,-2.971277,-2.0169668,-0.81346506,-2.1961563,3.1654427,0.96843904,-1.3311752,-0.7945346,-1.8321164,1.152114,-0.25115395,1.7679302,3.4870138,1.1316394,0.33846417,0.63696474,2.54838,2.1613467,-0.40425083,0.5408231,2.4220889,-0.3758858,0.45751953,1.9257536,2.9138768,2.071812,2.5436144,4.750739,-3.1063297,0.68058556,2.3037393
20201007-KM20003202_0.jpg,1.3359549,-1.0879748,-1.2710236,1.2594165,-1.2241693,1.3057547,-1.0597527,1.140494,1.0987916,-1.2910762,-1.3246111,-1.2562505,1.0629269,1.2690291,0.5794084,-1.2490385,1.5101125,1.3288879,1.2361761,1.221466,1.4827887,1.2888908,-1.4382665,-1.1883963,1.0742546,1.3512075,1.2479721,1.1236379,1.1309698,1.4903431,-1.2600563,1.0589367
20201016-KM20001701_0.jpg,1.2822864,-1.0821003,-0.99367356,1.0519881,-1.0139982,-1.7773349,-1.0471485,1.1113214,0.98343027,1.6905097,-1.1751586,-1.1175139,1.1102365,-1.7988073,1.2109159,-1.1398948,1.1468301,-1.7233685,0.96056163,0.9923008,0.91193485,0.9536195,-1.1634072,-1.0889161,1.105291,-1.3944873,1.0512816,0.9762478,-1.8686912,1.2702134,1.5786449,1.0896035
20malF26_0.jpg,-0.12289163,0.15257601,0.09352558,-0.104861856,0.13440965,-0.18765983,0.13395023,-0.14619417,-0.14224322,0.081535704,0.1642201,0.15409496,-0.09388873,-0.12857544,-0.099841185,0.12138901,-0.10552919,-0.10155093,-0.17746206,-0.14929473,-0.17294058,-0.14270803,0.13683759,0.13850136,-0.15975398,-0.13983525,-0.17902997,-0.15524608,-0.142096,-0.16245879,0.06415618,-0.12991808
20201013-HM20001101_0.jpg,0.19098942,0.22486252,0.32453454,0.079613335,0.29448178,-0.12994164,-0.051887315,0.14288615,0.04789911,0.06678787,-0.20265459,0.15803789,-0.17083563,-0.14579615,-0.07062305,-0.056125257,-0.18439476,-0.10554605,-0.34837785,0.014464152,-0.11318802,-0.3164553,0.13567628,-0.012070874,-0.18861823,-0.15202267,-0.30389106,-0.23180087,-0.38611233,0.15048957,-0.13865343,-0.13999583
20201016-KM20001702_0.jpg,0.25798497,0.16507523,0.29285836,0.19077124,0.36629885,-0.2028557,-0.15613548,0.16753548,0.15957667,0.14922436,-0.17784959,0.058539,-0.10345408,-0.12601306,-0.10141089,-0.1456917,-0.12035216,-0.117775224,-0.29981193,0.09088254,-0.052961946,-0.3495326,0.04784196,-0.10082298,-0.15062454,-0.110860735,-0.31582275,-0.14089747,-0.3866287,0.24213447,-0.12787162,-0.15113154
20201016-KM20001901_0.jpg,0.24944595,0.25395307,0.27255005,0.049460627,0.3391668,-0.06477064,-0.050573558,0.12359051,0.060206216,0.035985388,-0.12723505,0.1416305,-0.13872653,-0.10654733,-0.1412198,-0.029929979,-0.07953302,-0.10967965,-0.33828583,0.023022193,-0.10343965,-0.33179203,0.12678812,-0.0045518107,-0.16465573,-0.19666052,-0.2991731,-0.23004039,-0.31516606,0.22357778,-0.1694577,-0.17882645
20201016-KM20002802_0.jpg,0.40128735,0.22595604,0.182001,0.057012543,0.24443896,-0.27514836,-0.09476935,0.20115428,0.05557497,0.12486432,-0.1363598,0.028000815,-0.2034145,-0.32154194,-0.16059917,-0.09458996,0.0952084,-0.1727041,-0.11186031,0.057490144,0.09007822,-0.28793624,-0.040627524,-0.022719588,-0.13388467,-0.25223276,-0.21450865,-0.23990783,-0.49836138,0.35608894,-0.14250301,-0.22972584
20malF13_0.jpg,0.9873485,-1.2458614,-1.4099524,1.1388044,-1.3392395,1.5465161,-1.0398356,1.0481806,1.0257946,-1.3795991,-1.1655171,-1.0694034,1.2391087,1.4969332,0.7753822,-1.1999049,1.4413884,1.405583,1.3271924,1.156662,1.417678,1.4857883,-1.3533249,-1.0949401,1.1803422,1.4737555,1.3136481,1.2896863,1.4801333,1.1119463,-1.1920463,1.2479267
20201016-KM20002901_0.jpg,0.22859818,0.22077204,0.35126272,0.09650877,0.36299944,-0.083922856,-0.14073148,0.06455702,0.08399572,0.045343857,-0.04941082,0.06999149,-0.19228196,-0.19790724,-0.113506414,-0.032006733,-0.0727999,-0.10930145,-0.38754866,0.06943888,-0.09724533,-0.34774703,0.13194665,-0.052464403,-0.22112243,-0.1537189,-0.32859376,-0.18716091,-0.3484254,0.25610998,-0.19392662,-0.17995779
20201016-KM20001301_0.jpg,0.22521733,0.2694951,0.2975197,0.013172915,0.2784241,-0.26074082,-0.040342517,0.07503692,0.07549667,0.24781904,-0.08625716,0.05459326,-0.24009445,-0.28815,-0.14620882,-0.020607594,-0.14266108,-0.28512305,-0.27453682,0.04441954,-0.12690784,-0.33381605,0.1121715,0.010488221,-0.20058641,-0.2196621,-0.25723028,-0.31262836,-0.44279176,0.20919658,-0.064976044,-0.21320894
20201013-HM20000101_0.jpg,-1.3650895,0.82924396,-0.93171704,-1.2701007,-0.87440145,1.4598709,1.2684652,-1.2268411,-1.1601824,1.3438601,1.3167921,-1.385897,-1.5063119,1.5124798,-1.6537013,1.0805954,1.375322,-1.2211125,0.77088875,-1.0029528,1.3369018,0.85742426,-1.341577,1.1297446,-1.4942207,1.3315892,0.64925134,-1.2376308,0.8652505,-1.4281465,1.1802105,-1.3434392
20201007-KM20002801_0.jpg,1.27999,-1.0463483,-1.0298498,1.0589844,-1.0691311,-1.750136,-1.0903933,1.1303349,1.0648352,1.6387548,-1.1329066,-1.1094989,1.0671856,-1.7683923,1.1349205,-1.1219333,1.0686241,-1.7611904,0.98552763,0.96005535,0.97876245,0.9579385,-1.2007096,-1.155452,1.089046,-1.2795352,1.028932,1.0239582,-1.8436519,1.261429,1.5202681,1.0209103
20201007-KM20000702_0.jpg,1.1748382,-0.9793831,-1.0904205,1.154171,-1.0595298,1.7470304,-1.0469164,1.0312792,1.0605788,-1.6902486,-1.1778048,-1.0060542,0.96213764,1.7273606,0.460369,-1.209547,1.3538579,1.7983453,1.0521902,1.2087657,1.3915213,1.0843929,-1.1842299,-1.1098878,0.8796274,1.8104233,1.0268055,0.96288556,1.5801886,1.3140998,-1.7118335,0.9998233
20201007-KM20000901_0.jpg,0.17788653,0.33916426,0.37360862,-0.07058837,0.31540313,-0.078566395,-0.033335377,0.14221281,0.011465384,0.056538098,-0.0144329015,0.14693895,-0.2774436,-0.097851746,-0.28367063,0.09826407,-0.21052732,-0.102098025,-0.31886554,-0.08669526,-0.20463568,-0.32107815,0.1600877,0.012236397,-0.26893616,-0.19836293,-0.3655532,-0.2714332,-0.30250293,0.18203893,-0.24456237,-0.29944175
20201016-KM20002703_0.jpg,-1.36008,-1.200632,1.605761,1.1265169,1.592695,1.1731802,-1.1970744,0.71170825,1.139433,-1.1519692,-0.6732081,1.4226137,1.2520285,1.1241208,1.2507614,-1.1448581,-1.3792788,1.1529796,-1.5769694,1.1996553,-1.4503806,-1.5101659,1.4280989,-1.1448867,1.2041099,1.1714867,-1.6414738,1.127879,0.96969855,-1.4694422,-1.1347816,1.1429993
20201007-KM20002901_0.jpg,0.11064223,0.32914802,0.35512584,0.03944099,0.34357625,-0.14803803,0.0052231457,0.027905496,0.0060607935,0.009560668,-0.06487011,0.17802526,-0.10497595,-0.11410104,-0.10932856,-0.025179533,-0.22491685,-0.0038833295,-0.36150038,0.009136823,-0.20453276,-0.43241623,0.2630609,-0.0057820603,-0.15147091,-0.022841532,-0.3732265,-0.17615746,-0.23981303,0.091841616,-0.17091922,-0.20017527
20201016-KM20001202_0.jpg,0.24205926,0.31003627,0.19014293,0.046256796,0.21102077,-0.12049727,-0.06773775,0.08079994,0.055202127,0.1306998,-0.010855351,0.049601655,-0.2300239,-0.1669127,-0.18207462,0.050225303,-0.087328605,-0.15114775,-0.23786324,-0.047756746,0.0006672586,-0.22306821,0.015789865,-0.018693084,-0.18736696,-0.1675813,-0.25334108,-0.295583,-0.39875484,0.17615324,-0.09006904,-0.27389172
20malF30_0.jpg,0.9010858,-1.2570896,-1.3583285,1.12569,-1.3098009,1.4212159,-0.9764992,1.0288814,0.974673,-1.3369098,-1.0936521,-1.079525,1.2229965,1.3756093,0.84985447,-1.1750555,1.3149234,1.428832,1.3116937,1.16503,1.3570528,1.4171538,-1.313194,-1.1022843,1.1706827,1.4496913,1.3613722,1.2412963,1.457333,1.0458766,-1.2103704,1.228545
20201007-KM20001701_0.jpg,0.13547449,0.25313038,0.33035904,0.00958609,0.33608085,-0.12026109,-0.11564894,0.07424683,0.102686256,0.034103446,-0.078407735,0.120041676,-0.22907701,-0.10632772,-0.14413987,0.010142633,-0.16060185,-0.086519994,-0.37578836,0.09672974,-0.053720262,-0.35780212,0.18560871,-0.05119781,-0.13932157,-0.07391779,-0.32112062,-0.17534472,-0.32064626,0.15457198,-0.21002351,-0.15988494
20malF3_0.jpg,-0.06921419,0.061139412,0.13631576,-0.10246789,0.1397266,-0.12427304,0.12528065,-0.09873199,-0.09423886,0.09538142,0.039782517,0.08868633,-0.08704798,-0.074379556,-0.101645656,0.12337033,-0.059667118,-0.13687791,-0.116273165,-0.12434915,-0.12935667,-0.07664824,0.0433654,0.07522915,-0.10441798,-0.092303924,-0.12957333,-0.086057656,-0.0521339,-0.07087384,0.103717886,-0.13738006
20201016-KM20003201_0.jpg,0.17517883,0.3601973,0.21676718,-0.021088883,0.27362773,-0.28707162,-0.020464383,0.08391356,0.008529268,0.20854335,-0.025958309,0.03136824,-0.23221895,-0.28957662,-0.17780848,0.034131974,-0.02955942,-0.32477418,-0.27386448,-0.026488626,-0.03309967,-0.3083544,0.07875221,0.05901642,-0.29073712,-0.17488977,-0.23670354,-0.2693042,-0.40447628,0.2087418,0.008954162,-0.2552106
20201007-KM20002501_0.jpg,1.7990125,-1.5877384,-1.8978916,1.6012516,-1.8077736,0.068165064,-1.5401717,1.5971482,1.508855,-0.2836729,-1.7513951,-1.708645,1.608214,0.1001857,1.201298,-1.7095841,1.9811604,0.17719479,1.7995824,1.6769879,1.897789,1.8701328,-1.86514,-1.6556633,1.6405679,0.48104292,1.860891,1.6604327,0.08947669,1.9656076,-0.19444774,1.5944906
20201007-KM20000401_0.jpg,0.21895382,0.30500537,0.32891667,0.038898196,0.33893073,-0.08735454,-0.069113486,0.06511414,-0.028583033,0.10499427,-0.09638245,0.09591964,-0.24511968,-0.19052237,-0.16347249,0.014079253,-0.17988887,-0.051936604,-0.31599325,0.053256426,-0.15378392,-0.40477034,0.1298023,-0.038308356,-0.21161997,-0.1876564,-0.25739902,-0.28968957,-0.3456833,0.20205085,-0.25802043,-0.24237834
20201016-KM20000101_0.jpg,0.21862923,0.3656084,0.31126785,-0.034467526,0.37684357,-0.09209703,-0.01631631,0.015705058,-0.025778499,0.12351955,0.012857101,0.13361046,-0.27187547,-0.14870378,-0.2087617,0.035947613,-0.11699309,-0.10656839,-0.25622147,-0.065073386,-0.10180557,-0.41096467,0.17564264,0.043016132,-0.2666887,-0.16800264,-0.31876385,-0.27267665,-0.34743974,0.12625659,-0.17130183,-0.27928305
20201013-HM20000501_0.jpg,0.1694845,0.2738856,0.331267,0.08138902,0.3574505,-0.08542481,-0.11768431,0.15810512,0.03873115,0.029506931,-0.06331266,0.17234464,-0.17199552,-0.11098009,-0.15674579,-0.07085464,-0.18701017,-0.11166046,-0.39078757,0.10977633,-0.16530572,-0.34751746,0.19788845,-0.060620725,-0.14685234,-0.12229667,-0.32521424,-0.22199981,-0.34196758,0.14501408,-0.17717877,-0.19929215
20201103-img_00000009 25_0.jpg,0.2065499,0.2098875,0.2772727,0.06332444,0.30972567,-0.12102783,-0.07569399,0.10911311,0.11053643,0.04291565,-0.13112175,0.10941276,-0.1572559,-0.18302771,-0.057102535,-0.08975027,-0.07261921,-0.12360113,-0.25273222,0.07063007,-0.13158098,-0.32772833,0.1296106,-0.07449966,-0.17247143,-0.15067609,-0.3467518,-0.14882168,-0.27835506,0.19297807,-0.110390075,-0.13354215
20201016-KM20003001_0.jpg,0.2181521,0.16191459,0.2664382,0.14389062,0.31985602,-0.16564819,-0.09699388,0.17224799,0.13316233,0.15179004,-0.1146899,0.04399478,-0.07880156,-0.16530506,-0.036317058,-0.093228064,-0.097670004,-0.100101076,-0.33459532,0.14444463,-0.07441288,-0.3077863,0.08748745,-0.12114656,-0.13188227,-0.08175342,-0.28740516,-0.15427193,-0.37808806,0.18694954,-0.16620693,-0.12972802
20201016-KM20002102_0.jpg,-1.0810206,-1.305472,-0.9848731,-1.3177783,-1.1035961,-1.4166232,1.3925312,-1.3611144,-1.2744321,-1.0999898,1.227508,1.2884709,1.1771415,-1.1643131,1.2674241,1.2981681,-1.2826052,1.4302771,1.0755311,-1.3741922,-1.3812596,1.0305262,1.3828973,1.2592947,1.2495255,-1.5943054,1.1407894,1.3843001,0.90822846,-0.90741163,1.2447486,1.3005567
20201028-img_00000052 6_0.jpg,-0.016404385,0.052771576,-0.1380742,-0.20051529,-0.16304198,0.06430889,-0.12869418,-0.16794886,-0.1293832,-0.33813995,0.04511378,-0.34459662,-0.13083181,0.07708582,0.18224518,-0.074029244,-0.128326,-0.18337695,0.3167804,0.18781047,0.18092285,0.022012357,-0.018931668,0.2627941,-0.35730714,-0.082456514,0.017861102,-0.1874114,-0.12783128,-0.11460739,-0.43452075,0.2373423
20201028-img_00000085_0.jpg,-0.04890455,0.009320799,-0.14807214,-0.16263574,-0.11412105,0.0881366,-0.1670253,-0.13119632,-0.22259586,-0.3918805,0.08690356,-0.26731837,-0.20050535,0.0025859694,0.13228917,-0.0711567,-0.13456121,-0.19321358,0.23074077,0.14156443,0.14600748,0.07642854,-0.1797227,0.23490208,-0.27764872,-0.11931903,-0.036639336,-0.044395108,-0.038537223,-0.06986391,-0.34940377,0.21104492
